Id,SalePrice
1704,265165.1315577951
1705,242725.2622087815
1706,421269.87992118916
1707,212687.17370915506
1708,207517.66961352597
1709,261267.43116470642
1710,229287.9150557011
1711,270707.0649758304
1712,266983.74303292925
1713,260633.1775783709
1714,220190.25512687943
1715,209651.63392385037
1716,177483.03366069042
1717,179035.11692249757
1718,141891.34829963255
1719,204967.10501807538
1720,238964.9639826385
1721,162217.05785805662
1722,131534.82796741728
1723,155594.53258728905
1724,212425.19304333432
1725,243543.81779473874
1726,189747.24642328089
1727,154696.1848913993
1728,177383.4974810485
1729,176133.17437654745
1730,154918.8647726964
1731,121933.51483762998
1732,130268.29638999514
1733,115849.22099977746
1734,124786.00093033741
1735,131825.14767283225
1736,116471.05769216303
1737,303484.40748027
1738,246050.56834078027
1739,257459.13563850275
1740,219711.98250542593
1741,187872.1059127114
1742,169272.39550880753
1743,173577.93336859834
1744,299662.5833249249
1745,216153.13157504692
1746,195689.0583951891
1747,222962.12301992296
1748,220863.86453287397
1749,152256.84803788483
1750,121201.11891529136
1751,241690.11740602995
1752,121130.16870834769
1753,145293.31840327993
1754,187573.55493804708
1755,163146.70373853715
1756,130776.48954965005
1757,124945.0089107091
1758,144512.96505639027
1759,166317.95047149053
1760,158153.60146643003
1761,138367.99621451134
1762,185038.24947398517
1763,176952.75683519937
1764,121809.9877323023
1765,152898.57711006355
1766,170023.22460186924
1767,198742.1983239869
1768,136939.57154473412
1769,174064.15265176538
1770,151090.80149867752
1771,125706.69375443712
1772,132591.72614283732
1773,126199.44836594914
1774,143722.32517957196
1775,142550.4751086012
1776,124357.88111231007
1777,105328.39091070599
1778,137506.42553919484
1779,117183.18240618118
1780,180124.10258337425
1781,130333.21994653961
1782,89205.71435356347
1783,142581.15523223928
1784,105917.08950325781
1785,116406.38562928805
1786,150120.3102300482
1787,163871.73305440918
1788,59478.888214201856
1789,97384.82070166356
1790,80437.75630953451
1791,181846.00805519352
1792,151842.0537244453
1793,137780.97048126365
1794,157995.96677261416
1795,133341.7139161959
1796,130061.6041026799
1797,108658.3679046992
1798,126706.13658253076
1799,113948.04642904684
1800,134818.32230728335
1801,128692.77183273737
1802,134389.1217068911
1803,147496.3657392635
1804,137428.94144872169
1805,138820.1117918411
1806,122977.18064129919
1807,126037.39413054529
1808,118756.03039515585
1809,113777.97858165653
1810,145398.2383515761
1811,90461.56800726904
1812,94932.3769413307
1813,125230.8783760546
1814,94306.59172249402
1815,58930.24632265607
1816,96204.19516028107
1817,110793.66311537434
1818,152520.99674403286
1819,127928.199927196
1820,59459.77256697208
1821,107567.66886165415
1822,149733.37268032556
1823,42629.19388553142
1824,123521.2799420395
1825,134642.71191280644
1826,108645.51000630937
1827,93821.08061117525
1828,129221.89461278246
1829,111534.7977069208
1830,142135.78662621276
1831,148112.39660020714
1832,94908.53424064873
1833,127844.4361070446
1834,119296.90748532672
1835,112654.44362882257
1836,113054.5374855111
1837,86948.09291111885
1838,128914.19712713218
1839,104841.30145027264
1840,147487.03748602548
1841,131417.02552873985
1842,88563.00108937197
1843,132421.64435465157
1844,149898.99972987184
1845,139771.22959687113
1846,151993.32200689337
1847,165370.55997337226
1848,69653.0869605018
1849,108826.16450806413
1850,118635.24106894477
1851,148271.013590611
1852,122881.64680400367
1853,131275.877511633
1854,166946.39017868924
1855,167373.61524828925
1856,217457.06511832261
1857,141089.11975198495
1858,134491.2719665672
1859,118723.77663292448
1860,149387.24892698054
1861,116955.15383945382
1862,310297.58823627955
1863,296081.78383370617
1864,296110.6927559562
1865,347743.6792254717
1866,336164.0171732326
1867,225529.60498004226
1868,281508.9021831862
1869,202690.3416948837
1870,219893.68985771533
1871,279001.49082250334
1872,174030.20082288192
1873,234575.39843425353
1874,141538.7255373284
1875,198974.12243369012
1876,193005.8162062556
1877,198981.34501083428
1878,213149.80658848694
1879,134527.38273119688
1880,131500.31091015402
1881,225061.93345872284
1882,242594.24504647398
1883,190474.31913891874
1884,200044.9291593324
1885,237195.94792282674
1886,278313.55719510757
1887,205149.09681789798
1888,245711.4720381098
1889,167100.70948768329
1890,126775.21469265551
1891,135547.04932765645
1892,101376.10943487956
1893,130359.9092648259
1894,125072.00351291358
1895,140862.81122591702
1896,125868.96581710709
1897,118569.71229397038
1898,115074.50818058234
1899,154230.67386028444
1900,144737.26745593932
1901,184232.3739085892
1902,144922.11013553926
1903,234414.8150613283
1904,150499.02616224188
1905,192766.19759499293
1906,161121.71899977193
1907,190143.77528402052
1908,110623.44733765072
1909,132809.084354219
1910,122612.32825984467
1911,218738.2647747133
1912,334293.4779473018
1913,138714.81902153764
1914,66538.5000109182
1915,308732.7268198157
1916,61181.7549399614
1917,242426.77736250433
1918,140016.27765911142
1919,166504.08199743018
1920,148324.7510252402
1921,375426.76953267946
1922,316172.83049720456
1923,217796.57689398713
1924,227921.51364178042
1925,194496.82352689863
1926,367433.52020904666
1927,134287.37990771653
1928,159485.73896002315
1929,122052.4794643927
1930,130792.80804185735
1931,138921.4324413377
1932,139497.03815858904
1933,186531.89923862752
1934,182787.78187396345
1935,174038.6365227996
1936,197318.2721245982
1937,186405.46106039823
1938,175022.53923562565
1939,280432.16839706874
1940,186926.05811776873
1941,171802.14604249614
1942,176247.36406585836
1943,221870.5413518774
1944,423011.47307239997
1945,410837.3563799814
1946,162440.05310700124
1947,326443.7663181456
1948,171276.7689010466
1949,243366.9017502494
1950,186303.86765040143
1951,239855.27525780402
1952,198422.74249025286
1953,163535.8793706416
1954,195094.38542041142
1955,137327.19811480268
1956,309841.0294506819
1957,154057.68868162844
1958,281134.2075557518
1959,146869.760783197
1960,119009.62401555105
1961,127203.82558899291
1962,95915.08280747928
1963,101418.54145409667
1964,106339.971841767
1965,152382.87851878552
1966,146593.8484279277
1967,277615.3165929912
1968,420087.7409234566
1969,399156.79448093765
1970,418132.80176604784
1971,465612.5096527092
1972,367368.1596395862
1973,297241.14103096584
1974,333381.6335272105
1975,463385.35563565674
1976,268230.8823006564
1977,353083.667625042
1978,361389.0633042281
1979,346702.0777507464
1980,209362.48275643165
1981,337388.59263346315
1982,224451.76000666642
1983,224458.29503438942
1984,164928.9850180559
1985,220880.2626878029
1986,205517.677698933
1987,188814.25065965424
1988,178647.3368066538
1989,192772.9951599922
1990,214078.0293706488
1991,228155.10843535778
1992,221161.48204483488
1993,174774.44887697248
1994,230520.1069803528
1995,187240.03986137384
1996,258378.98111962678
1997,313054.53265867266
1998,304005.95770399517
1999,277457.5239922621
2000,328230.4511911657
2001,264257.6482570434
2002,250632.99001302675
2003,259060.4377784523
2004,275217.3994775864
2005,232302.95258115325
2006,229301.127084739
2007,247704.962263403
2008,210079.055782908
2009,197353.12794090263
2010,190454.7514621861
2011,148314.6979685437
2012,177353.10160858938
2013,186209.61060655792
2014,184782.200308443
2015,213809.76304586732
2016,188733.32079085094
2017,196855.7983020618
2018,127795.68153829893
2019,137794.0044370751
2020,103423.56682407993
2021,110313.77725032673
2022,177622.44270145992
2023,146389.14559568465
2024,254844.48715554381
2025,357262.3452590791
2026,191024.73777043325
2027,161987.3551475307
2028,146630.08110917453
2029,167009.2437498668
2030,272657.0909206108
2031,233078.48991946672
2032,255426.70923934242
2033,262771.61683991196
2034,173608.45371986402
2035,222665.85223392042
2036,192217.57983258524
2037,195650.69884358352
2038,320786.1409752156
2039,224284.08277600052
2040,289859.9460627823
2041,265968.21621020045
2042,209577.5986632375
2043,171759.68173054018
2044,167896.125480973
2045,213207.99214888876
2046,146427.44091236085
2047,145409.92203219025
2048,144910.74900431966
2049,138186.68665022065
2050,180105.5392874095
2051,101496.81364501682
2052,122985.54031014521
2053,147052.05853031966
2054,93064.56645475724
2055,147360.9006323353
2056,143863.96580695
2057,117067.40714336219
2058,208383.67380021815
2059,136922.21228954417
2060,157478.069405713
2061,165012.2972555115
2062,127895.03595616687
2063,123477.90614265324
2064,145252.25847778103
2065,120745.25184573483
2066,162965.273777453
2067,115899.2415337624
2068,138302.72100089252
2069,84776.26386338228
2070,113323.77708011371
2071,94804.03815087865
2072,136601.53953333147
2073,141269.85261425463
2074,186048.99783573629
2075,149371.36939944196
2076,122429.09989837228
2077,152838.52491041424
2078,129322.6310860342
2079,138422.375299452
2080,121103.30336136388
2081,124423.77846734435
2082,119673.88846322594
2083,152000.25742967552
2084,113816.50607378833
2085,126372.14248501725
2086,114005.00150322836
2087,127499.89830686772
2088,91123.3810578566
2089,81025.09414717846
2090,130856.29320643021
2091,114836.88933877615
2092,135933.48064824208
2093,109854.45171151622
2094,106879.84098173083
2095,147963.87336524646
2096,79178.07431501709
2097,98295.48376123016
2098,148582.52982225842
2099,62314.6232028065
2100,100298.6659832052
2101,111449.0316555498
2102,122126.01622928474
2103,108201.18468501561
2104,137165.28648472336
2105,126183.16039050085
2106,78215.99207840454
2107,207985.8138228259
2108,116240.43312887513
2109,112037.46536075935
2110,121182.5417876567
2111,123062.79525255685
2112,142959.63159237546
2113,125390.70149999131
2114,117159.06730037066
2115,164322.3396218001
2116,111986.11157602297
2117,147563.70472192887
2118,123852.06594638116
2119,109189.04140891854
2120,118428.27986462368
2121,87466.3952918675
2122,115432.63204334503
2123,88904.32708121506
2124,173134.16118375456
2125,125618.08914492742
2126,161299.4038374101
2127,149946.98706116527
2128,115782.42089946024
2129,98023.91448813518
2130,134313.86280206358
2131,149493.12043530325
2132,112596.51740993671
2133,116245.4241355184
2134,124343.72127799969
2135,97170.07793177202
2136,70386.08107962954
2137,111621.85125137185
2138,128124.02309029126
2139,151676.18783164813
2140,135221.54330080474
2141,155881.59175302926
2142,130887.92065743952
2143,143927.8767621115
2144,112924.68912714097
2145,137057.2026728255
2146,162852.5697134749
2147,138121.36439734919
2148,147238.08160948352
2149,147928.8497317332
2150,244377.14701013966
2151,119753.87711416333
2152,154074.33631548646
2153,149583.7563921914
2154,101620.50639600692
2155,137850.481720457
2156,243092.42909421102
2157,220942.85923559088
2158,239550.3384904691
2159,213564.5302032393
2160,176267.09048972733
2161,237347.71019379314
2162,346485.9142419367
2163,345328.10512746
2164,250860.04656854016
2165,202719.3912666161
2166,151409.02352499767
2167,216086.90914003033
2168,197052.4044670692
2169,201983.18454720947
2170,212040.85189285176
2171,151338.46217697678
2172,140094.9532135277
2173,176577.40917164745
2174,226785.06240492236
2175,283288.486459901
2176,313943.9172645729
2177,241059.021583497
2178,206953.7370873366
2179,137773.85988046712
2180,188831.2954743086
2181,205271.24900575425
2182,230774.79904853122
2183,201215.05248582206
2184,115845.84596787709
2185,128123.3685608828
2186,142067.26517357727
2187,157944.7200638868
2188,164133.76032861194
2189,296108.4002975392
2190,79398.5386576208
2191,77952.90090943116
2192,88096.9058319682
2193,112339.48723425897
2194,111822.41167599047
2195,107603.85503447748
2196,100181.65231786293
2197,118173.86224666119
2198,146504.41961532357
2199,175778.91937616997
2200,146019.00072672404
2201,147479.25414852536
2202,214287.14275853944
2203,139429.12987706257
2204,192684.95776007065
2205,123202.54351532052
2206,135588.1169179089
2207,236889.2031167751
2208,254939.97843954782
2209,242241.85854923475
2210,124800.79349809553
2211,110988.89596315435
2212,118906.50527337051
2213,106845.13340217492
2214,138564.48351022782
2215,101764.84828784323
2216,140071.88854460878
2217,67000.27238514142
2218,75214.72737487813
2219,79456.37690400095
2220,81586.63167753429
2221,312065.0283622118
2222,275310.03533334914
2223,295821.7913621443
2224,206472.2692813286
2225,124464.89440878412
2226,172399.09763353004
2227,195013.251319999
2228,277001.52031627845
2229,232612.59655548312
2230,156317.25918556628
2231,209685.10731534468
2232,175429.0311604825
2233,177037.20773842535
2234,234211.18317260884
2235,216772.2114023844
2236,247583.5351972056
2237,305357.0356886974
2238,195650.8614064738
2239,107806.93613502872
2240,158851.69000575744
2241,144801.68751393916
2242,123231.48510919133
2243,124604.45981027173
2244,104360.63131554324
2245,106153.65076099784
2246,142400.08956438134
2247,108469.2756387923
2248,127793.10748935018
2249,128837.66535742155
2250,139918.64098825166
2251,139413.08929359834
2252,173772.11567987886
2253,157543.65293797664
2254,180562.81740876375
2255,175675.26149949065
2256,182028.57102321315
2257,207292.90647151618
2258,163328.05119729374
2259,173453.0102768658
2260,145525.36935533976
2261,201280.36014705413
2262,214886.94274556485
2263,395774.9571475748
2264,483990.2026073433
2265,166639.32278565975
2266,323560.39672468184
2267,352108.5934789014
2268,419776.963779113
2269,150928.95291220312
2270,195471.535876917
2271,201414.31054357626
2272,194829.88816771912
2273,161262.32074291626
2274,174754.63384221427
2275,155710.09160785016
2276,195193.55152913486
2277,185614.84879744053
2278,152533.93717461237
2279,132402.65959875478
2280,117470.82415912424
2281,168800.00476066273
2282,178275.3150684428
2283,108525.94216248432
2284,111022.95321619313
2285,141428.34825250783
2286,121592.19843294576
2287,356857.8415168058
2288,279295.33311706106
2289,366975.2562777052
2290,445216.8385774395
2291,329881.6778368897
2292,437776.4863850265
2293,453354.54666753137
2294,418871.3995739247
2295,448344.96523846337
2296,265184.31518735463
2297,352283.60446237377
2298,350522.51757692266
2299,360495.5566593837
2300,330473.8409902788
2301,301965.55598895036
2302,247238.97450284805
2303,246139.63560724194
2304,239766.8334287616
2305,185501.20441577805
2306,183867.21876850846
2307,197167.15586103394
2308,237230.85781453332
2309,285354.88016432675
2310,227938.71671187665
2311,198822.06664662872
2312,177642.0200126528
2313,173950.3257338924
2314,168687.3648229962
2315,176821.865004919
2316,193771.4152745348
2317,181094.96397817222
2318,175187.34447845828
2319,182960.320513358
2320,188105.7004334501
2321,247496.04247295432
2322,180875.28721488907
2323,193223.8779309244
2324,187722.76755123184
2325,209615.75854665742
2326,176833.36465811764
2327,211211.01044326992
2328,222612.62580265047
2329,192075.65487202705
2330,177934.2343348735
2331,337815.0628806307
2332,421690.3715799727
2333,311618.33390010335
2334,263292.92850300664
2335,274103.9979901738
2336,307637.6020862914
2337,193296.5292307466
2338,249942.38285018457
2339,236146.25299012935
2340,373181.01673564245
2341,214977.95953166028
2342,237287.73030608197
2343,226425.3598162646
2344,225170.81907984987
2345,233863.08743511443
2346,221195.72517457037
2347,194240.79435893803
2348,240348.36070147125
2349,183857.20867623578
2350,294701.38362925587
2351,259881.9619275043
2352,257006.87688328445
2353,257346.96786988375
2354,137535.38475965057
2355,148087.5351730669
2356,154846.93960480276
2357,193953.83347279596
2358,194047.6793711084
2359,128281.72668959043
2360,114051.3482654015
2361,144908.13947252167
2362,240244.53649126005
2363,151071.25469237572
2364,159381.89425675164
2365,214222.59894328142
2366,198217.00204206642
2367,229172.33067603814
2368,215599.6255074207
2369,222507.3387647821
2370,168733.83148298733
2371,165293.01031779667
2372,188978.68421230515
2373,274847.44021824014
2374,306755.1665623308
2375,237269.1986282245
2376,264440.98696733336
2377,317009.6262644604
2378,150325.45839060447
2379,199051.666096742
2380,143120.58208424004
2381,152769.60931259755
2382,201260.34253138225
2383,201880.59784507105
2384,237958.4497458415
2385,162701.37049956122
2386,131377.89162309244
2387,133873.74557989533
2388,103158.81895646715
2389,131469.76172792228
2390,155139.98647505476
2391,150673.7426953764
2392,116488.45773298692
2393,171151.6146895559
2394,152568.74351184967
2395,206881.86209150043
2396,151088.52684057291
2397,205784.96005306137
2398,126150.4705891321
2399,58009.97053894666
2400,67284.28015972713
2401,119182.83849859313
2402,129473.12115584567
2403,144073.2333932877
2404,154839.2788569369
2405,154243.79706870724
2406,138859.5435549776
2407,123452.25139441642
2408,144397.39386786206
2409,123227.99852145826
2410,172344.55694667326
2411,116481.29463091743
2412,151357.12321597172
2413,128841.75447250437
2414,152739.36919988165
2415,131191.12821561744
2416,133030.17482489615
2417,139674.51256575726
2418,132581.36675375426
2419,124319.20688184323
2420,121151.9782818134
2421,140905.4804226266
2422,113752.89484103402
2423,123138.85253797357
2424,146034.42379171535
2425,201546.7933532616
2426,136200.537143332
2427,131930.08991908684
2428,167259.95735198876
2429,119437.9066295732
2430,131675.17327999053
2431,108605.31557358551
2432,150917.1680276874
2433,143008.0446650558
2434,139738.04059560414
2435,145734.27173156876
2436,111412.49938275275
2437,115010.67780490569
2438,120998.4715513553
2439,102367.42315222538
2440,125532.23207666638
2441,86955.00371380971
2442,95828.1002647638
2443,121590.9847413456
2444,125615.47430532615
2445,92730.91338025275
2446,133224.29108252973
2447,178576.94505559775
2448,135902.36367771475
2449,118800.20525839788
2450,145933.78826009098
2451,132101.25858886927
2452,195974.8761816079
2453,94366.15257228458
2454,126380.75512657306
2455,119068.40755887475
2456,121566.8382444682
2457,130893.46548280856
2458,137316.00963218842
2459,108434.57147912026
2460,140446.1410985978
2461,127574.35913145862
2462,132665.83144106343
2463,127895.12111071737
2464,169039.0083444307
2465,140503.3796400253
2466,123730.62614933398
2467,137815.7716802897
2468,91699.87280617085
2469,79344.7559247746
2470,188713.5305679425
2471,194797.83075739472
2472,153738.46937730163
2473,118959.14508360586
2474,88098.95984389597
2475,211860.81958665472
2476,113494.7196930869
2477,119614.7514690503
2478,150925.76880302664
2479,101800.17647134105
2480,161345.87851354343
2481,123303.49058175826
2482,125951.15925597248
2483,115318.21395758321
2484,123283.18322919699
2485,129778.41687497977
2486,149240.02929391363
2487,186240.27404290624
2488,166406.71526285587
2489,148379.2301765855
2490,142834.48747008597
2491,95771.82061505382
2492,193815.67368231417
2493,158777.70181861217
2494,153203.13402884337
2495,92499.11921170921
2496,261010.86717373677
2497,144641.69497368485
2498,113264.50008228922
2499,88020.87320174807
2500,127737.66196184073
2501,137152.26269188273
2502,139806.8667552143
2503,88711.1677442673
2504,174865.71955583768
2505,224673.30325266713
2506,240694.5835434159
2507,272021.3532623348
2508,241438.0994508732
2509,229170.9871165922
2510,228227.3432025208
2511,180348.39007867948
2512,209359.3168003749
2513,210684.25830641456
2514,248407.67193732772
2515,149236.7075249065
2516,178316.33581076903
2517,142053.43830802722
2518,149321.65727486374
2519,241418.38341730798
2520,215696.2991007021
2521,187937.726486389
2522,217983.2950400153
2523,120105.95624416704
2524,144417.83547489654
2525,150470.26587600383
2526,142713.78725471
2527,123261.8793748289
2528,132501.14447835274
2529,139728.79737953172
2530,123840.60435962578
2531,236474.69622558687
2532,223474.20609781443
2533,192501.76853129308
2534,235045.8016355203
2535,281682.5016756477
2536,232637.9122312656
2537,238773.980389177
2538,182623.2411784036
2539,183731.57036837633
2540,177958.8138317705
2541,185922.4999690525
2542,169505.54917981807
2543,117636.1989519986
2544,122754.25736698825
2545,133510.79146664243
2546,135847.6832943459
2547,135110.6979362287
2548,155787.23085932757
2549,157676.33730701267
2550,638648.9879728949
2551,141860.97876481965
2552,125829.3788305374
2553,70481.0521097065
2554,99552.83408703913
2555,117023.12850536883
2556,105843.96045338098
2557,106080.95782979613
2558,150257.11210237473
2559,132047.30628206342
2560,160069.69142221162
2561,153671.26886003563
2562,142271.32255233912
2563,153333.4573370401
2564,200236.78001504263
2565,141369.0692327888
2566,170340.25044489364
2567,130106.31456832131
2568,197988.84136277394
2569,230733.9455490391
2570,120636.26118787043
2571,189965.77343806316
2572,143418.87105225754
2573,216811.86760217923
2574,285846.86625401233
2575,136545.14981978608
2576,119934.90537117029
2577,142175.00997417507
2578,84757.80154419967
2579,76045.66643650243
2580,100818.93468428653
2581,108939.09454194171
2582,105121.01477024372
2583,261302.04012609235
2584,162243.38648014312
2585,195439.6817644673
2586,209430.80630593782
2587,188809.71100219584
2588,131995.38786150335
2589,148397.60365379904
2590,202405.00530700682
2591,207394.9052358789
2592,206690.9909594764
2593,256923.20996729282
2594,187978.43496728793
2595,211430.88970700343
2596,281565.2589977464
2597,189954.20286478288
2598,292833.3840071061
2599,320300.49828189844
2600,136768.72375445726
2601,139985.6967512291
2602,84036.88617514184
2603,93656.62107065046
2604,90079.24674561786
2605,78057.20248688982
2606,142096.70885906107
2607,185065.73359914316
2608,194115.53415640537
2609,165764.6507217639
2610,113038.13041884787
2611,110133.70550848811
2612,154240.30979684676
2613,132132.0311530906
2614,129511.44611244925
2615,149262.2014344234
2616,139746.49683011998
2617,178917.87446949034
2618,213452.53405734443
2619,197151.765868522
2620,183316.50634589887
2621,174464.78600504762
2622,177268.02449241254
2623,242938.13750354236
2624,301305.8723604441
2625,279763.54458297294
2626,176374.33122952527
2627,170439.95586001262
2628,504820.6839483178
2629,537786.0338012076
2630,409457.13562150585
2631,482751.2271477306
2632,442674.3911052325
2633,317475.6994580024
2634,412187.1866840339
2635,158291.34755036669
2636,181791.33557661925
2637,179407.51650882515
2638,252150.7445458231
2639,193643.134745178
2640,156480.8981892398
2641,110034.1227848216
2642,178044.321773885
2643,107036.12318189045
2644,126926.10262287944
2645,113931.6843336669
2646,99992.80276584494
2647,101148.69638982313
2648,141984.20291520876
2649,154610.44410749566
2650,137651.61953909698
2651,147614.33364554925
2652,407379.8461578127
2653,261684.96934132546
2654,260628.03643923765
2655,383077.9402803058
2656,315133.2663758874
2657,341445.0129541348
2658,300672.9809079638
2659,318825.189193201
2660,379477.07544798317
2661,349822.11673111294
2662,362586.36037342495
2663,285123.40148613125
2664,278318.03677421244
2665,327358.631995191
2666,285425.58370686375
2667,173521.9014084297
2668,181014.51235730108
2669,173127.76488644473
2670,272842.14178588946
2671,182266.9376096718
2672,193282.70883824312
2673,196247.19430171914
2674,187262.4663748169
2675,189076.60729687777
2676,192342.65179887088
2677,195804.29641738895
2678,247041.78232008658
2679,278103.50358764885
2680,301735.1539570206
2681,416964.7005551754
2682,325039.8417033359
2683,527206.2813926345
2684,332608.2579134353
2685,305970.32286813646
2686,241144.62284384918
2687,310242.36994079035
2688,210259.82499135548
2689,215456.0107887715
2690,419964.6064797127
2691,192614.7326094387
2692,148005.44168285135
2693,188475.2609029518
2694,139152.89123715198
2695,194947.34080112725
2696,187648.3520167846
2697,180419.5880567088
2698,179647.12105007906
2699,171115.96130992981
2700,163937.87255596055
2701,162136.66565776922
2702,122587.332428647
2703,128694.55163402655
2704,146433.283629023
2705,124736.65333361969
2706,122518.13660231922
2707,127284.96993774311
2708,136924.0002098332
2709,108831.80075022043
2710,131013.26207224393
2711,259275.63330199438
2712,380402.88801813725
2713,179287.4709493236
2714,152792.91948180107
2715,170139.4137776953
2716,146045.02124740445
2717,184636.9504457518
2718,224292.80447685876
2719,146443.5848008056
2720,168685.34374353348
2721,137877.92931018048
2722,151047.5154570244
2723,146746.97852325815
2724,127427.52807859425
2725,126997.6211062376
2726,145293.00755550934
2727,181383.61887255072
2728,179840.45955892839
2729,156695.58074389078
2730,147052.2133374309
2731,124391.23006142263
2732,134720.57479882194
2733,158325.20059688995
2734,151185.15891879267
2735,135523.3611315965
